"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005719","GO:0005719","nuclear euchromatin","2/12","35/21319",0.000171038981348342,0.00226957793547132,0.000895886027159731,"Klf4/Myc",2
"GO:0000791","GO:0000791","euchromatin","2/12","45/21319",0.000283697241933915,0.00226957793547132,0.000895886027159731,"Klf4/Myc",2
"GO:0017053","GO:0017053","transcriptional repressor complex","2/12","83/21319",0.000963654097909057,0.00477863886832004,0.00188630481644212,"Pou5f1/Cdx2",2
"GO:0000790","GO:0000790","nuclear chromatin","3/12","402/21319",0.001289902776703,0.00477863886832004,0.00188630481644212,"Klf4/Pou5f1/Myc",3
"GO:0005667","GO:0005667","transcription factor complex","3/12","423/21319",0.00149332464635001,0.00477863886832004,0.00188630481644212,"Klf4/Pou5f1/Pitx2",3
"GO:0000793","GO:0000793","condensed chromosome","2/12","195/21319",0.00517202185167044,0.0129047821102963,0.00509399293827485,"Esrrb/Cdx2",2
"GO:0044798","GO:0044798","nuclear transcription factor complex","2/12","204/21319",0.00564584217325462,0.0129047821102963,0.00509399293827485,"Klf4/Pou5f1",2
"GO:0035098","GO:0035098","ESC/E(Z) complex","1/12","16/21319",0.00897127399721298,0.0179332987739317,0.007078933726552,"Jarid2",1
"GO:0032039","GO:0032039","integrator complex","1/12","18/21319",0.0100874805603366,0.0179332987739317,0.007078933726552,"Esrrb",1
"GO:0031519","GO:0031519","PcG protein complex","1/12","47/21319",0.0261435050060639,0.0418296080097022,0.0165116873722509,"Jarid2",1
"GO:0005791","GO:0005791","rough endoplasmic reticulum","1/12","93/21319",0.051122670401899,0.0703082185471252,0.0277532441633389,"Myc",1
"GO:0035097","GO:0035097","histone methyltransferase complex","1/12","96/21319",0.0527311639103439,0.0703082185471252,0.0277532441633389,"Jarid2",1
"GO:0034708","GO:0034708","methyltransferase complex","1/12","120/21319",0.0655094161316836,0.0806269737005337,0.0318264369870528,"Jarid2",1
"GO:0000794","GO:0000794","condensed nuclear chromosome","1/12","143/21319",0.0776067804703321,0.0886934633946652,0.0350105776557889,"Cdx2",1
"GO:0005819","GO:0005819","spindle","1/12","278/21319",0.145766122418068,0.155483863912606,0.0613752094391865,"Myc",1
"GO:0005635","GO:0005635","nuclear envelope","1/12","416/21319",0.210640710400627,0.210640710400627,0.083147648842353,"Myc",1
