"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035886","GO:0035886","vascular smooth muscle cell differentiation","3/5","36/21077",4.56524632034626e-08,1.62979293636362e-05,2.83525824105715e-06,"Gata6/Smad6/Pitx2",3
"GO:0003007","GO:0003007","heart morphogenesis","4/5","276/21077",1.42398561591583e-07,2.54181432440976e-05,4.42185007047547e-06,"Gata6/Smad6/Lefty1/Pitx2",4
"GO:0051145","GO:0051145","smooth muscle cell differentiation","3/5","73/21077",3.96627414366005e-07,4.65544295818171e-05,8.09880980488636e-06,"Gata6/Smad6/Pitx2",3
"GO:0003151","GO:0003151","outflow tract morphogenesis","3/5","84/21077",6.07154698197372e-07,4.65544295818171e-05,8.09880980488636e-06,"Gata6/Smad6/Pitx2",3
"GO:0060411","GO:0060411","cardiac septum morphogenesis","3/5","86/21077",6.52022823274749e-07,4.65544295818171e-05,8.09880980488636e-06,"Gata6/Smad6/Pitx2",3
"GO:0009798","GO:0009798","axis specification","3/5","92/21077",7.99745594974188e-07,4.75848629009642e-05,8.2780684392065e-06,"Smad6/Lefty1/Pitx2",3
"GO:0003279","GO:0003279","cardiac septum development","3/5","129/21077",2.2199115004496e-06,0.000110408611538675,1.9207159312345e-05,"Gata6/Smad6/Pitx2",3
"GO:2000288","GO:2000288","positive regulation of myoblast proliferation","2/5","11/21077",2.47414255548851e-06,0.000110408611538675,1.9207159312345e-05,"Gata6/Pitx2",2
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","3/5","147/21077",3.29011833956439e-06,0.000130508027469387,2.27037405888069e-05,"Gata6/Smad6/Pitx2",3
"GO:2000291","GO:2000291","regulation of myoblast proliferation","2/5","16/21077",5.39556763994555e-06,0.000192621764746056,3.35093148165039e-05,"Gata6/Pitx2",2
"GO:0035051","GO:0035051","cardiocyte differentiation","3/5","182/21077",6.25328204112566e-06,0.000202947426243805,3.53056115240587e-05,"Gata6/Smad6/Pitx2",3
"GO:0060947","GO:0060947","cardiac vascular smooth muscle cell differentiation","2/5","18/21077",6.87804266475576e-06,0.000204621769276484,3.55968874754903e-05,"Gata6/Smad6",2
"GO:0003205","GO:0003205","cardiac chamber development","3/5","194/21077",7.57482444396734e-06,0.000208016332807411,3.61874204205727e-05,"Gata6/Smad6/Pitx2",3
"GO:0051450","GO:0051450","myoblast proliferation","2/5","21/21077",9.43776221467591e-06,0.000240662936474236,4.18667647117202e-05,"Gata6/Pitx2",2
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/5","232/21077",1.29526066203884e-05,0.000308272037565244,5.36283361826608e-05,"Gata6/Smad6/Lefty1",3
