"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005667","GO:0005667","transcription factor complex","3/7","423/21319",0.000255822272658819,0.00306986727190583,0.00107714641119503,"Gata6/Smad6/Pitx2",3
"GO:0000790","GO:0000790","nuclear chromatin","2/7","402/21319",0.00699562172878955,0.0293687396275735,0.0103048209219556,"Dnmt3b/Myc",2
"GO:0005635","GO:0005635","nuclear envelope","2/7","416/21319",0.00747550539878196,0.0293687396275735,0.0103048209219556,"Gata6/Myc",2
"GO:0005719","GO:0005719","nuclear euchromatin","1/7","35/21319",0.0114372518025826,0.0293687396275735,0.0103048209219556,"Myc",1
"GO:0005720","GO:0005720","nuclear heterochromatin","1/7","43/21319",0.0140356786096174,0.0293687396275735,0.0103048209219556,"Dnmt3b",1
"GO:0000791","GO:0000791","euchromatin","1/7","45/21319",0.0146843698137867,0.0293687396275735,0.0103048209219556,"Myc",1
"GO:0005791","GO:0005791","rough endoplasmic reticulum","1/7","93/21319",0.030143596951589,0.0461747898369896,0.0162016806445577,"Myc",1
"GO:0000792","GO:0000792","heterochromatin","1/7","95/21319",0.0307831932246597,0.0461747898369896,0.0162016806445577,"Dnmt3b",1
"GO:0000775","GO:0000775","chromosome, centromeric region","1/7","194/21319",0.0619947118829522,0.0826596158439363,0.0290033739803285,"Dnmt3b",1
"GO:0031965","GO:0031965","nuclear membrane","1/7","242/21319",0.076814767651095,0.092177721181314,0.0323430600636189,"Gata6",1
"GO:0005819","GO:0005819","spindle","1/7","278/21319",0.0877976765664663,0.0957792835270541,0.0336067661498436,"Myc",1
"GO:0098687","GO:0098687","chromosomal region","1/7","307/21319",0.0965633887895557,0.0965633887895557,0.0338818908033529,"Dnmt3b",1
