"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019827","GO:0019827","stem cell population maintenance","5/10","166/21077",6.96361904812115e-09,1.7811574770708e-06,8.39593300761139e-07,"Esrrb/Nanog/Pou5f1/Sox2/Fgf4",5
"GO:0098727","GO:0098727","maintenance of cell number","5/10","170/21077",7.84911104868309e-09,1.7811574770708e-06,8.39593300761139e-07,"Esrrb/Nanog/Pou5f1/Sox2/Fgf4",5
"GO:0007369","GO:0007369","gastrulation","5/10","171/21077",8.08392198367989e-09,1.7811574770708e-06,8.39593300761139e-07,"Nanog/Pou5f1/Sox2/Tcf3/Lefty1",5
"GO:0001711","GO:0001711","endodermal cell fate commitment","3/10","15/21077",3.48883717850598e-08,4.72091963272263e-06,2.2253240087362e-06,"Nanog/Pou5f1/Sox2",3
"GO:0048863","GO:0048863","stem cell differentiation","5/10","230/21077",3.57104359510032e-08,4.72091963272263e-06,2.2253240087362e-06,"Esrrb/Jarid2/Nanog/Pou5f1/Sox2",5
"GO:0032526","GO:0032526","response to retinoic acid","4/10","85/21077",5.07778788356258e-08,5.59402965172477e-06,2.63688633953425e-06,"Nanog/Pou5f1/Sox2/Lefty1",4
"GO:0035987","GO:0035987","endodermal cell differentiation","3/10","27/21077",2.23612573762196e-07,2.11154158938302e-05,9.95328147873836e-06,"Nanog/Pou5f1/Sox2",3
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","3/10","31/21077",3.43294611877812e-07,2.83647173064042e-05,1.33704217257674e-05,"Nanog/Pou5f1/Sox2",3
"GO:0001706","GO:0001706","endoderm formation","3/10","33/21077",4.16480919284939e-07,3.05882097385939e-05,1.4418520714426e-05,"Nanog/Pou5f1/Sox2",3
"GO:0051302","GO:0051302","regulation of cell division","4/10","159/21077",6.32143673363902e-07,4.17846968093539e-05,1.96962660332332e-05,"Esrrb/Nanog/Pou5f1/Fgf4",4
"GO:0035019","GO:0035019","somatic stem cell population maintenance","3/10","55/21077",1.99167848171029e-06,0.000119681770582773,5.64150077116024e-05,"Nanog/Pou5f1/Sox2",3
"GO:0007492","GO:0007492","endoderm development","3/10","71/21077",4.32174265045407e-06,0.000238055990995845,0.000112213668818808,"Nanog/Pou5f1/Sox2",3
"GO:0045165","GO:0045165","cell fate commitment","4/10","278/21077",5.84325042480338e-06,0.000297106810061157,0.000140048755120794,"Nanog/Pou5f1/Sox2/Tcf3",4
"GO:0001708","GO:0001708","cell fate specification","3/10","89/21077",8.5485897115166e-06,0.000403615557093748,0.000190254327414204,"Nanog/Pou5f1/Sox2",3
"GO:0001704","GO:0001704","formation of primary germ layer","3/10","94/21077",1.00776466853423e-05,0.000444088297267419,0.000209332169744655,"Nanog/Pou5f1/Sox2",3
"GO:0001101","GO:0001101","response to acid chemical","4/10","354/21077",1.51679252686175e-05,0.000612750308533085,0.000288835243770672,"Nanog/Pou5f1/Sox2/Lefty1",4
"GO:2000035","GO:2000035","regulation of stem cell division","2/10","13/21077",1.5759085090866e-05,0.000612750308533085,0.000288835243770672,"Esrrb/Nanog",2
"GO:0042659","GO:0042659","regulation of cell fate specification","2/10","17/21077",2.74495741363e-05,0.00100800936133857,0.0004751505230611,"Nanog/Pou5f1",2
"GO:0001710","GO:0001710","mesodermal cell fate commitment","2/10","18/21077",3.08729556192528e-05,0.0010740538770698,0.000506282263894672,"Nanog/Pou5f1",2
"GO:0001502","GO:0001502","cartilage condensation","2/10","19/21077",3.44963354924874e-05,0.00114010388802671,0.000537416595040857,"Fgf4/Mycn",2
"GO:0098743","GO:0098743","cell aggregation","2/10","20/21077",3.83195612401579e-05,0.00120615380855926,0.000568550883563246,"Fgf4/Mycn",2
"GO:0048333","GO:0048333","mesodermal cell differentiation","2/10","23/21077",5.09867897133203e-05,0.00153192127275022,0.000722109557662336,"Nanog/Pou5f1",2
"GO:0001829","GO:0001829","trophectodermal cell differentiation","2/10","25/21077",6.04280453689245e-05,0.00173664947777648,0.000818613337720899,"Esrrb/Pou5f1",2
"GO:0001832","GO:0001832","blastocyst growth","2/10","31/21077",9.35213288076993e-05,0.00257573326424538,0.00121413654943329,"Esrrb/Pou5f1",2
"GO:0010453","GO:0010453","regulation of cell fate commitment","2/10","32/21077",9.97308365000928e-05,0.00263688331706245,0.00124296116227484,"Nanog/Pou5f1",2
"GO:0048839","GO:0048839","inner ear development","3/10","208/21077",0.00010801578839706,0.00274609369732526,0.00129444021722793,"Esrrb/Sox2/Mycn",3
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/10","232/21077",0.000149212519212565,0.0036529435259076,0.00172190665446079,"Nanog/Pou5f1/Lefty1",3
"GO:0043583","GO:0043583","ear development","3/10","238/21077",0.000160902333777127,0.00379844437952431,0.00179049213526427,"Esrrb/Sox2/Mycn",3
"GO:0031128","GO:0031128","developmental induction","2/10","43/21077",0.000181061564785858,0.00412695497667076,0.00194534385396058,"Pou5f1/Sox2",2
"GO:0017145","GO:0017145","stem cell division","2/10","52/21077",0.000265272729560537,0.00584484247465049,0.00275511326140066,"Esrrb/Nanog",2
"GO:2000648","GO:2000648","positive regulation of stem cell proliferation","2/10","56/21077",0.000307772663132367,0.00656250743001596,0.00309340265830834,"Nanog/Sox2",2
"GO:0010463","GO:0010463","mesenchymal cell proliferation","2/10","57/21077",0.000318883661097912,0.00658694062455375,0.00310491985805862,"Fgf4/Mycn",2
"GO:0001825","GO:0001825","blastocyst formation","2/10","59/21077",0.000341687826754664,0.0068441107116616,0.0032261434360249,"Esrrb/Pou5f1",2
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","3/10","314/21077",0.00036364906105903,0.00686777226742911,0.00323729690446535,"Jarid2/Pou5f1/Fgf4",3
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","3/10","314/21077",0.00036364906105903,0.00686777226742911,0.00323729690446535,"Jarid2/Pou5f1/Fgf4",3
"GO:0001707","GO:0001707","mesoderm formation","2/10","64/21077",0.000402087256391195,0.00738276879096055,0.00348005344712847,"Nanog/Pou5f1",2
"GO:0048332","GO:0048332","mesoderm morphogenesis","2/10","68/21077",0.000453882795410434,0.00810855480449451,0.00382217090871945,"Nanog/Pou5f1",2
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","3/10","358/21077",0.000533654987864247,0.00928278807837545,0.00437567524675393,"Nanog/Pou5f1/Lefty1",3
"GO:0001667","GO:0001667","ameboidal-type cell migration","3/10","410/21077",0.000792053850963929,0.013113393267038,0.00618132718694683,"Fgf4/Lefty1/Pecam1",3
"GO:0072091","GO:0072091","regulation of stem cell proliferation","2/10","90/21077",0.000793548760486417,0.013113393267038,0.00618132718694683,"Nanog/Sox2",2
"GO:0060395","GO:0060395","SMAD protein signal transduction","2/10","92/21077",0.000828992137132132,0.0133649707962034,0.00629991457230067,"Pou5f1/Lefty1",2
"GO:0016569","GO:0016569","covalent chromatin modification","3/10","443/21077",0.000991400861292078,0.0156027611741444,0.00735475325670314,"Jarid2/Pou5f1/Tcf3",3
"GO:0048608","GO:0048608","reproductive structure development","3/10","453/21077",0.00105756161902615,0.016256935585495,0.00766311479147468,"Esrrb/Nanog/Sox2",3
"GO:0061458","GO:0061458","reproductive system development","3/10","457/21077",0.0010847958044675,0.016296591517114,0.00768180761058326,"Esrrb/Nanog/Sox2",3
"GO:0007389","GO:0007389","pattern specification process","3/10","469/21077",0.00116917651481181,0.017173903917569,0.00809535083939874,"Nanog/Pou5f1/Lefty1",3
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/10","111/21077",0.00120322718236061,0.0172252927173995,0.00811957424054502,"Pou5f1/Lefty1",2
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/10","112/21077",0.00122479388459573,0.0172252927173995,0.00811957424054502,"Nanog/Lefty1",2
"GO:0048568","GO:0048568","embryonic organ development","3/10","492/21077",0.00134237368267663,0.0183204219184592,0.00863579088759283,"Esrrb/Sox2/Mycn",3
"GO:0007498","GO:0007498","mesoderm development","2/10","118/21077",0.00135809481695083,0.0183204219184592,0.00863579088759283,"Nanog/Pou5f1",2
"GO:0072089","GO:0072089","stem cell proliferation","2/10","142/21077",0.00195762906433892,0.0254418745575648,0.011992666405031,"Nanog/Sox2",2
