"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001228","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","6/10","436/20775",1.61477378492993e-08,9.52716533108659e-07,2.54964281831042e-07,"Esrrb/Gbx2/Klf4/Pou5f1/Sox2/Tcf3",6
"GO:0001158","GO:0001158","enhancer sequence-specific DNA binding","3/10","121/20775",2.24473000425257e-05,0.000572742078548392,0.000153276203001354,"Esrrb/Pou5f1/Tcf3",3
"GO:0035326","GO:0035326","enhancer binding","3/10","132/20775",2.91224785702572e-05,0.000572742078548392,0.000153276203001354,"Esrrb/Pou5f1/Tcf3",3
"GO:0035198","GO:0035198","miRNA binding","2/10","29/20775",8.40806924202155e-05,0.00124019021319818,0.000331897470079798,"Pou5f1/Sox2",2
"GO:0061980","GO:0061980","regulatory RNA binding","2/10","36/20775",0.000130235711476728,0.00153678139542539,0.000411270667821246,"Pou5f1/Sox2",2
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","3/10","237/20775",0.000165804447098534,0.00163041039646892,0.000436327492364563,"Jarid2/Pou5f1/Tcf3",3
"GO:0000980","GO:0000980","RNA polymerase II distal enhancer sequence-specific DNA binding","2/10","94/20775",0.000890227123665802,0.00684579313566205,0.00183205882310313,"Esrrb/Tcf3",2
"GO:0031490","GO:0031490","chromatin DNA binding","2/10","96/20775",0.000928243137038921,0.00684579313566205,0.00183205882310313,"Pou5f1/Sox2",2
"GO:0008083","GO:0008083","growth factor activity","2/10","146/20775",0.00212720560384002,0.0137624135173659,0.00368307230616394,"Bmp4/Fgf4",2
"GO:0001085","GO:0001085","RNA polymerase II transcription factor binding","2/10","153/20775",0.00233261246057049,0.0137624135173659,0.00368307230616394,"Gbx2/Klf4",2
"GO:0001162","GO:0001162","RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding","1/10","11/20775",0.00528336926552275,0.0259765655554869,0.00695180166516152,"Pou5f1",1
"GO:0070700","GO:0070700","BMP receptor binding","1/10","11/20775",0.00528336926552275,0.0259765655554869,0.00695180166516152,"Bmp4",1
"GO:0039706","GO:0039706","co-receptor binding","1/10","12/20775",0.00576242755426015,0.0261525558231807,0.00699889986347387,"Bmp4",1
"GO:0003713","GO:0003713","transcription coactivator activity","2/10","260/20775",0.00657112614459361,0.0264316902463968,0.0070736013148252,"Pou5f1/Tcf3",2
"GO:0001161","GO:0001161","intronic transcription regulatory region sequence-specific DNA binding","1/10","14/20775",0.00671992124908394,0.0264316902463968,0.0070736013148252,"Pou5f1",1
"GO:0044213","GO:0044213","intronic transcription regulatory region DNA binding","1/10","15/20775",0.00719835681517011,0.0265439407559398,0.00710364159391788,"Pou5f1",1
"GO:0070696","GO:0070696","transmembrane receptor protein serine/threonine kinase binding","1/10","18/20775",0.00863241934755377,0.0299595730297454,0.00801772694819235,"Bmp4",1
"GO:0035014","GO:0035014","phosphatidylinositol 3-kinase regulator activity","1/10","20/20775",0.00958742502989973,0.0314254487091158,0.0084100219560524,"Klf4",1
"GO:0071837","GO:0071837","HMG box domain binding","1/10","25/20775",0.0119713178715116,0.0331514026124957,0.00887191862957066,"Pou5f1",1
"GO:0005104","GO:0005104","fibroblast growth factor receptor binding","1/10","26/20775",0.0124474762725373,0.0331514026124957,0.00887191862957066,"Fgf4",1
"GO:0033612","GO:0033612","receptor serine/threonine kinase binding","1/10","26/20775",0.0124474762725373,0.0331514026124957,0.00887191862957066,"Bmp4",1
"GO:0031435","GO:0031435","mitogen-activated protein kinase kinase kinase binding","1/10","27/20775",0.0129234281370746,0.0331514026124957,0.00887191862957066,"Tcf3",1
"GO:0032452","GO:0032452","histone demethylase activity","1/10","27/20775",0.0129234281370746,0.0331514026124957,0.00887191862957066,"Jarid2",1
"GO:0043425","GO:0043425","bHLH transcription factor binding","1/10","32/20775",0.0153000921987512,0.0376127266552633,0.0100658501307573,"Tcf3",1
"GO:0000993","GO:0000993","RNA polymerase II complex binding","1/10","37/20775",0.0176716047822206,0.0394080191031656,0.0105463030606152,"Esrrb",1
"GO:0000979","GO:0000979","RNA polymerase II core promoter sequence-specific DNA binding","1/10","38/20775",0.0181452899954608,0.0394080191031656,0.0105463030606152,"Gbx2",1
"GO:0042056","GO:0042056","chemoattractant activity","1/10","40/20775",0.0190920437533774,0.0394080191031656,0.0105463030606152,"Bmp4",1
"GO:0003712","GO:0003712","transcription coregulator activity","2/10","457/20775",0.0193309920957875,0.0394080191031656,0.0105463030606152,"Pou5f1/Tcf3",2
"GO:0032451","GO:0032451","demethylase activity","1/10","42/20775",0.020037975815169,0.0394080191031656,0.0105463030606152,"Jarid2",1
"GO:0043175","GO:0043175","RNA polymerase core enzyme binding","1/10","42/20775",0.020037975815169,0.0394080191031656,0.0105463030606152,"Esrrb",1
"GO:0048018","GO:0048018","receptor ligand activity","2/10","491/20775",0.0221235023377898,0.0399818494891723,0.0106998705144975,"Bmp4/Fgf4",2
