"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001101","GO:0001101","response to acid chemical","5/11","354/21077",5.52481531398207e-07,0.000233059278500687,0.000111543206200567,"Dnmt3b/Pou5f1/Sox2/Klf2/Lefty1",5
"GO:0019827","GO:0019827","stem cell population maintenance","4/11","166/21077",1.17296210597597e-06,0.000233059278500687,0.000111543206200567,"Esrrb/Pou5f1/Sox2/Fgf4",4
"GO:0098727","GO:0098727","maintenance of cell number","4/11","170/21077",1.28990587482572e-06,0.000233059278500687,0.000111543206200567,"Esrrb/Pou5f1/Sox2/Fgf4",4
"GO:0007369","GO:0007369","gastrulation","4/11","171/21077",1.32044916997556e-06,0.000233059278500687,0.000111543206200567,"Pou5f1/Sox2/Tcf3/Lefty1",4
"GO:0048863","GO:0048863","stem cell differentiation","4/11","230/21077",4.29295673903371e-06,0.00060616549155156,0.000290113497522068,"Esrrb/Jarid2/Pou5f1/Sox2",4
"GO:0032526","GO:0032526","response to retinoic acid","3/11","85/21077",1.02034558981212e-05,0.00120060664401227,0.000574615674262617,"Pou5f1/Sox2/Lefty1",3
"GO:0001711","GO:0001711","endodermal cell fate commitment","2/11","15/21077",2.59046313994446e-05,0.00261266710971541,0.00125043408710101,"Pou5f1/Sox2",2
"GO:0001502","GO:0001502","cartilage condensation","2/11","19/21077",4.21395203592884e-05,0.003671855739285,0.00175736647131428,"Fgf4/Mycn",2
"GO:0098743","GO:0098743","cell aggregation","2/11","20/21077",4.680835928267e-05,0.003671855739285,0.00175736647131428,"Fgf4/Mycn",2
"GO:0016569","GO:0016569","covalent chromatin modification","4/11","443/21077",5.65107656700532e-05,0.0036884645043821,0.00176531550008447,"Dnmt3b/Jarid2/Pou5f1/Tcf3",4
"GO:0006346","GO:0006346","methylation-dependent chromatin silencing","2/11","23/21077",6.22758062439138e-05,0.0036884645043821,0.00176531550008447,"Dnmt3b/Pou5f1",2
"GO:0051302","GO:0051302","regulation of cell division","3/11","159/21077",6.64895061686535e-05,0.0036884645043821,0.00176531550008447,"Esrrb/Pou5f1/Fgf4",3
"GO:0031061","GO:0031061","negative regulation of histone methylation","2/11","24/21077",6.79179016387638e-05,0.0036884645043821,0.00176531550008447,"Dnmt3b/Jarid2",2
"GO:0001829","GO:0001829","trophectodermal cell differentiation","2/11","25/21077",7.38027887079232e-05,0.00372176920198527,0.00178125527633409,"Esrrb/Pou5f1",2
"GO:0051570","GO:0051570","regulation of histone H3-K9 methylation","2/11","26/21077",7.99302587125705e-05,0.00376205084340499,0.00180053424889369,"Dnmt3b/Jarid2",2
