"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035886","GO:0035886","vascular smooth muscle cell differentiation","3/7","36/21077",1.5940856922391e-07,0.000103615569995542,2.98681319177431e-05,"Gata6/Smad6/Pitx2",3
"GO:0003007","GO:0003007","heart morphogenesis","4/7","276/21077",9.76322581468889e-07,0.000294921015356196,8.50136692038913e-05,"Gata6/Smad6/Lefty1/Pitx2",4
"GO:0051145","GO:0051145","smooth muscle cell differentiation","3/7","73/21077",1.38129017794189e-06,0.000294921015356196,8.50136692038913e-05,"Gata6/Smad6/Pitx2",3
"GO:0003151","GO:0003151","outflow tract morphogenesis","3/7","84/21077",2.11281212459972e-06,0.000294921015356196,8.50136692038913e-05,"Gata6/Smad6/Pitx2",3
"GO:0060411","GO:0060411","cardiac septum morphogenesis","3/7","86/21077",2.26862319504766e-06,0.000294921015356196,8.50136692038913e-05,"Gata6/Smad6/Pitx2",3
"GO:0009798","GO:0009798","axis specification","3/7","92/21077",2.78141350011989e-06,0.000301319795846321,8.68581759686561e-05,"Smad6/Lefty1/Pitx2",3
"GO:2000288","GO:2000288","positive regulation of myoblast proliferation","2/7","11/21077",5.19274138252979e-06,0.000482183128377766,0.000138993679111324,"Gata6/Pitx2",2
"GO:0003279","GO:0003279","cardiac septum development","3/7","129/21077",7.70021037053673e-06,0.00062564209260611,0.000180347032362571,"Gata6/Smad6/Pitx2",3
"GO:2000291","GO:2000291","regulation of myoblast proliferation","2/7","16/21077",1.13206590780804e-05,0.000740855574347688,0.000213558367990103,"Gata6/Pitx2",2
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","3/7","147/21077",1.13977780668875e-05,0.000740855574347688,0.000213558367990103,"Gata6/Smad6/Pitx2",3
"GO:0060947","GO:0060947","cardiac vascular smooth muscle cell differentiation","2/7","18/21077",1.44292737746584e-05,0.000852638904866177,0.000245780931281262,"Gata6/Smad6",2
"GO:0051450","GO:0051450","myoblast proliferation","2/7","21/21077",1.97954871997208e-05,0.00107225555665154,0.000309087431714938,"Gata6/Pitx2",2
"GO:0035051","GO:0035051","cardiocyte differentiation","3/7","182/21077",2.16087937994544e-05,0.00108043968997272,0.000311446582696589,"Gata6/Smad6/Pitx2",3
"GO:0003205","GO:0003205","cardiac chamber development","3/7","194/21077",2.6153057756972e-05,0.00121424911014513,0.000350018366973009,"Gata6/Smad6/Pitx2",3
"GO:0003171","GO:0003171","atrioventricular valve development","2/7","27/21077",3.30553456026583e-05,0.00143239830944853,0.000412901860861276,"Smad6/Pitx2",2
"GO:0003148","GO:0003148","outflow tract septum morphogenesis","2/7","29/21077",3.82228593609291e-05,0.00155280366153774,0.00044760980041088,"Gata6/Smad6",2
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/7","232/21077",4.45991373409286e-05,0.00170526113362374,0.000491557055522309,"Gata6/Smad6/Lefty1",3
"GO:1902893","GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","2/7","45/21077",9.29678104717547e-05,0.00335717093370225,0.000967735103156277,"Gata6/Smad6",2
"GO:0061614","GO:0061614","pri-miRNA transcription by RNA polymerase II","2/7","52/21077",0.000124382623543033,0.00425519501594586,0.00122659872524431,"Gata6/Smad6",2
"GO:0003170","GO:0003170","heart valve development","2/7","58/21077",0.00015490895581393,0.00500424541243498,0.00144251932536587,"Smad6/Pitx2",2
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","3/7","358/21077",0.00016167562101713,0.00500424541243498,0.00144251932536587,"Gata6/Smad6/Lefty1",3
"GO:0043388","GO:0043388","positive regulation of DNA binding","2/7","63/21077",0.000182878277802981,0.00501848228417312,0.0014466232333325,"Pitx2/Myc",2
