"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044798","GO:0044798","nuclear transcription factor complex","3/11","204/21319",0.000134617556294209,0.00350005646364944,0.00198383767170414,"Pou5f1/Sox2/Tcf3",3
"GO:0000790","GO:0000790","nuclear chromatin","3/11","402/21319",0.000981098787191821,0.0098510501020745,0.0055835911509734,"Pou5f1/Tcf3/Klf2",3
"GO:0005667","GO:0005667","transcription factor complex","3/11","423/21319",0.00113665962716244,0.0098510501020745,0.0055835911509734,"Pou5f1/Sox2/Tcf3",3
"GO:0035098","GO:0035098","ESC/E(Z) complex","1/11","16/21319",0.00822655956850582,0.0481028175694783,0.02726475489768,"Jarid2",1
"GO:0032039","GO:0032039","integrator complex","1/11","18/21319",0.00925054184028429,0.0481028175694783,0.02726475489768,"Esrrb",1
"GO:0000788","GO:0000788","nuclear nucleosome","1/11","38/21319",0.0194376315419802,0.0842297366819142,0.0477415511557408,"Tcf3",1
"GO:0031519","GO:0031519","PcG protein complex","1/11","47/21319",0.0239906779864171,0.0891082325209777,0.0505066904977202,"Jarid2",1
"GO:0017053","GO:0017053","transcriptional repressor complex","1/11","83/21319",0.0420113199909209,0.104962154502334,0.0594927191511204,"Pou5f1",1
"GO:0044291","GO:0044291","cell-cell contact zone","1/11","84/21319",0.0425075469395032,0.104962154502334,0.0594927191511204,"Pecam1",1
"GO:0000786","GO:0000786","nucleosome","1/11","88/21319",0.0444901188889402,0.104962154502334,0.0594927191511204,"Tcf3",1
"GO:0035097","GO:0035097","histone methyltransferase complex","1/11","96/21319",0.0484440713087695,0.104962154502334,0.0594927191511204,"Jarid2",1
"GO:0044815","GO:0044815","DNA packaging complex","1/11","96/21319",0.0484440713087695,0.104962154502334,0.0594927191511204,"Tcf3",1
"GO:0034708","GO:0034708","methyltransferase complex","1/11","120/21319",0.0602168509974477,0.120433701994895,0.0682620173250419,"Jarid2",1
"GO:0001726","GO:0001726","ruffle","1/11","147/21319",0.0733028417823384,0.136133849024343,0.077160886086672,"Pecam1",1
"GO:0090575","GO:0090575","RNA polymerase II transcription factor complex","1/11","163/21319",0.0809791148906777,0.140363799143841,0.0795584286645254,"Tcf3",1
"GO:0032993","GO:0032993","protein-DNA complex","1/11","191/21319",0.0942736293711801,0.145679598857541,0.0825714325508328,"Tcf3",1
"GO:0000793","GO:0000793","condensed chromosome","1/11","195/21319",0.0961585060169445,0.145679598857541,0.0825714325508328,"Esrrb",1
"GO:0044449","GO:0044449","contractile fiber part","1/11","205/21319",0.100855106901374,0.145679598857541,0.0825714325508328,"Pecam1",1
"GO:0043292","GO:0043292","contractile fiber","1/11","228/21319",0.11157320789917,0.152679126598865,0.0865387762098828,"Pecam1",1
"GO:0016607","GO:0016607","nuclear speck","1/11","322/21319",0.154181037972226,0.197760580346963,0.112091017200708,"Tcf3",1
"GO:0045121","GO:0045121","membrane raft","1/11","370/21319",0.175213880425468,0.197760580346963,0.112091017200708,"Pecam1",1
"GO:0098857","GO:0098857","membrane microdomain","1/11","371/21319",0.175646963022027,0.197760580346963,0.112091017200708,"Pecam1",1
"GO:0098589","GO:0098589","membrane region","1/11","383/21319",0.180827853705538,0.197760580346963,0.112091017200708,"Pecam1",1
"GO:0031252","GO:0031252","cell leading edge","1/11","387/21319",0.182548228012582,0.197760580346963,0.112091017200708,"Pecam1",1
"GO:0009897","GO:0009897","external side of plasma membrane","1/11","434/21319",0.202518054708913,0.21061877689727,0.119379063828412,"Pecam1",1
"GO:0005911","GO:0005911","cell-cell junction","1/11","482/21319",0.222454061017304,0.222454061017304,0.126087322034099,"Pecam1",1
