"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000790","GO:0000790","nuclear chromatin","4/10","402/21319",2.39066214608096e-05,0.000621572157981048,0.000327143241042657,"Dnmt3b/Klf4/Pou5f1/Klf2",4
"GO:0044798","GO:0044798","nuclear transcription factor complex","3/10","204/21319",9.85988360926678e-05,0.00128178486920468,0.000674623615370885,"Klf4/Pou5f1/Sox2",3
"GO:0005667","GO:0005667","transcription factor complex","3/10","423/21319",0.000838975162573644,0.00727111807563825,0.00382690425033592,"Klf4/Pou5f1/Sox2",3
"GO:0035098","GO:0035098","ESC/E(Z) complex","1/10","16/21319",0.00748132052060668,0.043747261264759,0.0230248743498732,"Jarid2",1
"GO:0032039","GO:0032039","integrator complex","1/10","18/21319",0.0084129348586075,0.043747261264759,0.0230248743498732,"Esrrb",1
"GO:0005719","GO:0005719","nuclear euchromatin","1/10","35/21319",0.0162999381239111,0.0630736697056115,0.0331966682661113,"Klf4",1
"GO:0005720","GO:0005720","nuclear heterochromatin","1/10","43/21319",0.0199918953736782,0.0630736697056115,0.0331966682661113,"Dnmt3b",1
"GO:0000791","GO:0000791","euchromatin","1/10","45/21319",0.0209129339310813,0.0630736697056115,0.0331966682661113,"Klf4",1
"GO:0031519","GO:0031519","PcG protein complex","1/10","47/21319",0.0218331933596347,0.0630736697056115,0.0331966682661113,"Jarid2",1
"GO:0017053","GO:0017053","transcriptional repressor complex","1/10","83/21319",0.0382652981101728,0.0882755589043089,0.0464608204759521,"Pou5f1",1
"GO:0044291","GO:0044291","cell-cell contact zone","1/10","84/21319",0.0387181775139636,0.0882755589043089,0.0464608204759521,"Pecam1",1
"GO:0000792","GO:0000792","heterochromatin","1/10","95/21319",0.0436871985996292,0.0882755589043089,0.0464608204759521,"Dnmt3b",1
"GO:0035097","GO:0035097","histone methyltransferase complex","1/10","96/21319",0.0441377794521545,0.0882755589043089,0.0464608204759521,"Jarid2",1
"GO:0034708","GO:0034708","methyltransferase complex","1/10","120/21319",0.0548945621739865,0.101947044037403,0.0536563389670544,"Jarid2",1
"GO:0001726","GO:0001726","ruffle","1/10","147/21319",0.0668656202409907,0.115900408417717,0.0610002149566933,"Pecam1",1
"GO:0000775","GO:0000775","chromosome, centromeric region","1/10","194/21319",0.087378997196002,0.133063659066728,0.0700335047719621,"Dnmt3b",1
"GO:0000793","GO:0000793","condensed chromosome","1/10","195/21319",0.0878110071381579,0.133063659066728,0.0700335047719621,"Esrrb",1
"GO:0044449","GO:0044449","contractile fiber part","1/10","205/21319",0.092120994738504,0.133063659066728,0.0700335047719621,"Pecam1",1
"GO:0043292","GO:0043292","contractile fiber","1/10","228/21319",0.101964493483393,0.139530359503591,0.0734370313176794,"Pecam1",1
"GO:0098687","GO:0098687","chromosomal region","1/10","307/21319",0.13504756093513,0.175561829215669,0.0924009627450891,"Dnmt3b",1
"GO:0045121","GO:0045121","membrane raft","1/10","370/21319",0.160639599693696,0.181379897075492,0.0954631037239431,"Pecam1",1
"GO:0098857","GO:0098857","membrane microdomain","1/10","371/21319",0.161040268174438,0.181379897075492,0.0954631037239431,"Pecam1",1
"GO:0098589","GO:0098589","membrane region","1/10","383/21319",0.165834881707507,0.181379897075492,0.0954631037239431,"Pecam1",1
"GO:0031252","GO:0031252","cell leading edge","1/10","387/21319",0.167427597300454,0.181379897075492,0.0954631037239431,"Pecam1",1
"GO:0009897","GO:0009897","external side of plasma membrane","1/10","434/21319",0.185938070792443,0.19337559362414,0.101776628223232,"Pecam1",1
"GO:0005911","GO:0005911","cell-cell junction","1/10","482/21319",0.204459287761931,0.204459287761931,0.107610151453648,"Pecam1",1
