"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048863","GO:0048863","stem cell differentiation","6/10","230/21077",3.20326152228145e-10,3.70617358127964e-07,1.23747050387083e-07,"Bmp4/Esrrb/Gbx2/Jarid2/Pou5f1/Sox2",6
"GO:0019827","GO:0019827","stem cell population maintenance","5/10","166/21077",6.96361904812115e-09,2.33827443377941e-06,7.80736675792242e-07,"Esrrb/Klf4/Pou5f1/Sox2/Fgf4",5
"GO:0098727","GO:0098727","maintenance of cell number","5/10","170/21077",7.84911104868309e-09,2.33827443377941e-06,7.80736675792242e-07,"Esrrb/Klf4/Pou5f1/Sox2/Fgf4",5
"GO:0007369","GO:0007369","gastrulation","5/10","171/21077",8.08392198367989e-09,2.33827443377941e-06,7.80736675792242e-07,"Bmp4/Klf4/Pou5f1/Sox2/Tcf3",5
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","3/10","31/21077",3.43294611877812e-07,7.94383731885258e-05,2.65240258019278e-05,"Bmp4/Pou5f1/Sox2",3
"GO:0001667","GO:0001667","ameboidal-type cell migration","5/10","410/21077",6.32149166845056e-07,0.000121899431006622,4.07015340758133e-05,"Bmp4/Gbx2/Klf4/Fgf4/Pecam1",5
"GO:0031128","GO:0031128","developmental induction","3/10","43/21077",9.39697875910373e-07,0.000155318634632615,5.18600181141514e-05,"Bmp4/Pou5f1/Sox2",3
"GO:0043542","GO:0043542","endothelial cell migration","4/10","202/21077",1.64395938419641e-06,0.000237470136063629,7.9289942169269e-05,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0048839","GO:0048839","inner ear development","4/10","208/21077",1.84721799876635e-06,0.000237470136063629,7.9289942169269e-05,"Bmp4/Esrrb/Gbx2/Sox2",4
"GO:0043583","GO:0043583","ear development","4/10","238/21077",3.15631957337474e-06,0.000365186174639457,0.00012193360878195,"Bmp4/Esrrb/Gbx2/Sox2",4
"GO:0021536","GO:0021536","diencephalon development","3/10","69/21077",3.96371981024591e-06,0.000416688020547947,0.000139129785326021,"Bmp4/Gbx2/Sox2",3
"GO:0007492","GO:0007492","endoderm development","3/10","71/21077",4.32174265045407e-06,0.000416688020547947,0.000139129785326021,"Bmp4/Pou5f1/Sox2",3
"GO:0045165","GO:0045165","cell fate commitment","4/10","278/21077",5.84325042480338e-06,0.000485947277495458,0.00016225506149373,"Bmp4/Pou5f1/Sox2/Tcf3",4
"GO:0010631","GO:0010631","epithelial cell migration","4/10","284/21077",6.35842865697377e-06,0.000485947277495458,0.00016225506149373,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0090132","GO:0090132","epithelium migration","4/10","286/21077",6.53741001320403e-06,0.000485947277495458,0.00016225506149373,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0090130","GO:0090130","tissue migration","4/10","288/21077",6.72010063952232e-06,0.000485947277495458,0.00016225506149373,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0032526","GO:0032526","response to retinoic acid","3/10","85/21077",7.44239026401828e-06,0.000506520325615832,0.000169124286495028,"Klf4/Pou5f1/Sox2",3
"GO:0003129","GO:0003129","heart induction","2/10","10/21077",9.09868601810842e-06,0.000547000238520316,0.000182640301630311,"Bmp4/Pou5f1",2
