"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007369","GO:0007369","gastrulation","5/12","171/21077",2.50743998181349e-08,2.66719586609688e-05,8.99804645076688e-06,"Bmp4/Klf4/Nanog/Tcf3/Lefty1",5
"GO:0001667","GO:0001667","ameboidal-type cell migration","6/12","410/21077",4.37245223950308e-08,2.66719586609688e-05,8.99804645076688e-06,"Bmp4/Gbx2/Klf4/Fgf4/Lefty1/Pecam1",6
"GO:0048863","GO:0048863","stem cell differentiation","5/12","230/21077",1.10246738957328e-07,4.48336738426469e-05,1.51250789236195e-05,"Bmp4/Esrrb/Gbx2/Jarid2/Nanog",5
"GO:0051302","GO:0051302","regulation of cell division","4/12","159/21077",1.47259226456646e-06,0.000390945911109035,0.000131889431616594,"Esrrb/Nanog/Fgf4/Myc",4
"GO:0019827","GO:0019827","stem cell population maintenance","4/12","166/21077",1.74863912374978e-06,0.000390945911109035,0.000131889431616594,"Esrrb/Klf4/Nanog/Fgf4",4
"GO:0098727","GO:0098727","maintenance of cell number","4/12","170/21077",1.92268480873296e-06,0.000390945911109035,0.000131889431616594,"Esrrb/Klf4/Nanog/Fgf4",4
"GO:0043542","GO:0043542","endothelial cell migration","4/12","202/21077",3.81711507559902e-06,0.000618354302032648,0.000208607879287977,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0010463","GO:0010463","mesenchymal cell proliferation","3/12","57/21077",4.05478230841081e-06,0.000618354302032648,0.000208607879287977,"Bmp4/Fgf4/Myc",3
"GO:0033002","GO:0033002","muscle cell proliferation","4/12","237/21077",7.18794961997632e-06,0.000891647530604965,0.000300806026286921,"Bmp4/Jarid2/Klf4/Myc",4
"GO:0043583","GO:0043583","ear development","4/12","238/21077",7.30858631643414e-06,0.000891647530604965,0.000300806026286921,"Bmp4/Esrrb/Gbx2/Myc",4
"GO:0032526","GO:0032526","response to retinoic acid","3/12","85/21077",1.35649558080666e-05,0.00135083899285536,0.000455718762904613,"Klf4/Nanog/Lefty1",3
"GO:0010631","GO:0010631","epithelial cell migration","4/12","284/21077",1.46716304959585e-05,0.00135083899285536,0.000455718762904613,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0090132","GO:0090132","epithelium migration","4/12","286/21077",1.50823155272024e-05,0.00135083899285536,0.000455718762904613,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0090130","GO:0090130","tissue migration","4/12","288/21077",1.55014310655533e-05,0.00135083899285536,0.000455718762904613,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:2000035","GO:2000035","regulation of stem cell division","2/12","13/21077",2.30972434935949e-05,0.00187857580414572,0.000633755944280393,"Esrrb/Nanog",2
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","4/12","329/21077",2.61377872517516e-05,0.00199300627794606,0.000672360185225979,"Bmp4/Klf4/Fgf4/Myc",4
"GO:0072074","GO:0072074","kidney mesenchyme development","2/12","15/21077",3.10727762012014e-05,0.00222992864502739,0.000752288265923823,"Bmp4/Myc",2
"GO:0097094","GO:0097094","craniofacial suture morphogenesis","2/12","16/21077",3.55005113654071e-05,0.00227950651925246,0.000769013847306049,"Bmp4/Fgf4",2
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","2/12","16/21077",3.55005113654071e-05,0.00227950651925246,0.000769013847306049,"Bmp4/Myc",2
"GO:0045821","GO:0045821","positive regulation of glycolytic process","2/12","17/21077",4.02211863794683e-05,0.00239939638168548,0.000809459866470254,"Esrrb/Myc",2
"GO:0001710","GO:0001710","mesodermal cell fate commitment","2/12","18/21077",4.52345219498083e-05,0.00239939638168548,0.000809459866470254,"Bmp4/Nanog",2
"GO:0030813","GO:0030813","positive regulation of nucleotide catabolic process","2/12","18/21077",4.52345219498083e-05,0.00239939638168548,0.000809459866470254,"Esrrb/Myc",2
"GO:0051197","GO:0051197","positive regulation of coenzyme metabolic process","2/12","18/21077",4.52345219498083e-05,0.00239939638168548,0.000809459866470254,"Esrrb/Myc",2
"GO:0045995","GO:0045995","regulation of embryonic development","3/12","132/21077",5.06851103812236e-05,0.00257649311104553,0.000869205182414843,"Bmp4/Klf4/Nanog",3
"GO:0072111","GO:0072111","cell proliferation involved in kidney development","2/12","22/21077",6.82088901952318e-05,0.00320057100146857,0.00107974397029699,"Bmp4/Myc",2
