"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005160","GO:0005160","transforming growth factor beta receptor binding","2/7","54/20775",0.000138102699671671,0.00435294209830794,0.0011721508710254,"Smad6/Lefty1",2
"GO:0070491","GO:0070491","repressing transcription factor binding","2/7","71/20775",0.000239167951109669,0.00435294209830794,0.0011721508710254,"Gata6/Myc",2
"GO:0033613","GO:0033613","activating transcription factor binding","2/7","80/20775",0.000303693634765671,0.00435294209830794,0.0011721508710254,"Pitx2/Myc",2
"GO:0001085","GO:0001085","RNA polymerase II transcription factor binding","2/7","153/20775",0.00110447698439267,0.0118731275822212,0.00319717021797877,"Gata6/Pitx2",2
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","2/7","237/20775",0.00262065426673545,0.0166838147856009,0.00449258170481298,"Pitx2/Myc",2
"GO:0070410","GO:0070410","co-SMAD binding","1/7","11/20775",0.00370102929362515,0.0166838147856009,0.00449258170481298,"Smad6",1
"GO:0070411","GO:0070411","I-SMAD binding","1/7","11/20775",0.00370102929362515,0.0166838147856009,0.00449258170481298,"Smad6",1
"GO:0034713","GO:0034713","type I transforming growth factor beta receptor binding","1/7","12/20775",0.00403690353726538,0.0166838147856009,0.00449258170481298,"Smad6",1
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","2/7","307/20775",0.00435220874211371,0.0166838147856009,0.00449258170481298,"Smad6/Myc",2
"GO:0017017","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","1/7","13/20775",0.00437268072145036,0.0166838147856009,0.00449258170481298,"Dusp6",1
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","2/7","327/20775",0.00492282547436235,0.0166838147856009,0.00449258170481298,"Smad6/Myc",2
"GO:0005126","GO:0005126","cytokine receptor binding","2/7","331/20775",0.00504093157435571,0.0166838147856009,0.00449258170481298,"Smad6/Lefty1",2
"GO:0033549","GO:0033549","MAP kinase phosphatase activity","1/7","15/20775",0.00504394400494912,0.0166838147856009,0.00449258170481298,"Dusp6",1
"GO:0070696","GO:0070696","transmembrane receptor protein serine/threonine kinase binding","1/7","18/20775",0.00605011156849644,0.0185824855318105,0.00500385167319255,"Smad6",1
"GO:0070412","GO:0070412","R-SMAD binding","1/7","25/20775",0.00839444479793217,0.0220791400228802,0.00594542326197508,"Smad6",1
"GO:0001228","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","2/7","436/20775",0.00860563064599231,0.0220791400228802,0.00594542326197508,"Pitx2/Myc",2
"GO:0033612","GO:0033612","receptor serine/threonine kinase binding","1/7","26/20775",0.00872896233462706,0.0220791400228802,0.00594542326197508,"Smad6",1
"GO:0001103","GO:0001103","RNA polymerase II repressing transcription factor binding","1/7","35/20775",0.0117352699932026,0.0280342560948729,0.00754900408919467,"Gata6",1
"GO:0008138","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","1/7","40/20775",0.0134020615233225,0.0288144322751433,0.00775908825034458,"Dusp6",1
"GO:0031369","GO:0031369","translation initiation factor binding","1/7","40/20775",0.0134020615233225,0.0288144322751433,0.00775908825034458,"Myc",1
"GO:0001102","GO:0001102","RNA polymerase II activating transcription factor binding","1/7","43/20775",0.0144009793752129,0.029487719673055,0.0079403896304432,"Pitx2",1
"GO:0070888","GO:0070888","E-box binding","1/7","47/20775",0.0157315212355802,0.0307479733240886,0.00827974801872642,"Myc",1
"GO:0001047","GO:0001047","core promoter binding","1/7","62/20775",0.0207073505602497,0.0387137423517713,0.0104247531424598,"Myc",1
"GO:0046332","GO:0046332","SMAD binding","1/7","86/20775",0.0286238304665574,0.0512843629192486,0.0138097427689531,"Smad6",1
"GO:0031490","GO:0031490","chromatin DNA binding","1/7","96/20775",0.0319061373316717,0.053851639808673,0.014501053559251,"Pitx2",1
"GO:0004725","GO:0004725","protein tyrosine phosphatase activity","1/7","98/20775",0.0325614566285,0.053851639808673,0.014501053559251,"Dusp6",1
"GO:0051219","GO:0051219","phosphoprotein binding","1/7","104/20775",0.0345251336786675,0.0549844721549149,0.0148061002130738,"Pitx2",1
"GO:0001158","GO:0001158","enhancer sequence-specific DNA binding","1/7","121/20775",0.0400703433839835,0.0598970431268413,0.0161289467416219,"Gata6",1
"GO:0042826","GO:0042826","histone deacetylase binding","1/7","122/20775",0.0403956802483348,0.0598970431268413,0.0161289467416219,"Dnmt3b",1
"GO:0035326","GO:0035326","enhancer binding","1/7","132/20775",0.0436438543333494,0.0625561912111341,0.0168449964093629,"Gata6",1
"GO:0008083","GO:0008083","growth factor activity","1/7","146/20775",0.0481754630251894,0.0660374162706384,0.017782413194052,"Lefty1",1
"GO:0008757","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","1/7","149/20775",0.0491441237362891,0.0660374162706384,0.017782413194052,"Dnmt3b",1
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","1/7","175/20775",0.0575038490790634,0.0749292578909007,0.0201767891505485,"Dusp6",1
"GO:0140097","GO:0140097","catalytic activity, acting on DNA","1/7","181/20775",0.0594240443390683,0.0751539384288217,0.020237290641788,"Dnmt3b",1
"GO:0003714","GO:0003714","transcription corepressor activity","1/7","190/20775",0.062298049603043,0.0765376037980242,0.0206098810716834,"Dnmt3b",1
"GO:0008168","GO:0008168","methyltransferase activity","1/7","201/20775",0.065800497746479,0.078595038974961,0.0211639027839552,"Dnmt3b",1
"GO:0016741","GO:0016741","transferase activity, transferring one-carbon groups","1/7","213/20775",0.0696085557981633,0.0805585935830054,0.0216926445388754,"Dnmt3b",1
"GO:0005125","GO:0005125","cytokine activity","1/7","218/20775",0.0711913152594001,0.0805585935830054,0.0216926445388754,"Lefty1",1
"GO:0016791","GO:0016791","phosphatase activity","1/7","264/20775",0.0856447485104087,0.0927389170764157,0.0249725358100508,"Dusp6",1
"GO:0003729","GO:0003729","mRNA binding","1/7","266/20775",0.0862687600710844,0.0927389170764157,0.0249725358100508,"Myc",1
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","1/7","356/20775",0.113974132411369,0.119533846187533,0.0321878165988462,"Dusp6",1
"GO:0003712","GO:0003712","transcription coregulator activity","1/7","457/20775",0.144205307889202,0.14763876760085,0.0397558492927625,"Dnmt3b",1
"GO:0048018","GO:0048018","receptor ligand activity","1/7","491/20775",0.15418115478827,0.15418115478827,0.0415175692208315,"Lefty1",1
