"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009798","GO:0009798","axis specification","2/3","92/21077",5.63787314764064e-05,0.00537887687147685,0.000612105476128233,"Lefty1/Pitx2",2
"GO:0007368","GO:0007368","determination of left/right symmetry","2/3","122/21077",9.93156675281007e-05,0.00537887687147685,0.000612105476128233,"Lefty1/Pitx2",2
"GO:0009855","GO:0009855","determination of bilateral symmetry","2/3","131/21077",0.00011454155678474,0.00537887687147685,0.000612105476128233,"Lefty1/Pitx2",2
"GO:0009799","GO:0009799","specification of symmetry","2/3","132/21077",0.000116300040464364,0.00537887687147685,0.000612105476128233,"Lefty1/Pitx2",2
"GO:0003007","GO:0003007","heart morphogenesis","2/3","276/21077",0.000508142369268077,0.0178921839917738,0.00203609490660299,"Lefty1/Pitx2",2
"GO:0001101","GO:0001101","response to acid chemical","2/3","354/21077",0.00083452492895883,0.0178921839917738,0.00203609490660299,"Dnmt3b/Lefty1",2
"GO:0003002","GO:0003002","regionalization","2/3","375/21077",0.000935992504915652,0.0178921839917738,0.00203609490660299,"Lefty1/Pitx2",2
"GO:0001667","GO:0001667","ameboidal-type cell migration","2/3","410/21077",0.00111786618674099,0.0178921839917738,0.00203609490660299,"Lefty1/Pitx2",2
"GO:0007389","GO:0007389","pattern specification process","2/3","469/21077",0.00146042557602078,0.0178921839917738,0.00203609490660299,"Lefty1/Pitx2",2
"GO:0048845","GO:0048845","venous blood vessel morphogenesis","1/3","11/21077",0.00156494494514392,0.0178921839917738,0.00203609490660299,"Pitx2",1
"GO:0055015","GO:0055015","ventricular cardiac muscle cell development","1/3","11/21077",0.00156494494514392,0.0178921839917738,0.00203609490660299,"Pitx2",1
"GO:0061309","GO:0061309","cardiac neural crest cell development involved in outflow tract morphogenesis","1/3","11/21077",0.00156494494514392,0.0178921839917738,0.00203609490660299,"Pitx2",1
"GO:2000288","GO:2000288","positive regulation of myoblast proliferation","1/3","11/21077",0.00156494494514392,0.0178921839917738,0.00203609490660299,"Pitx2",1
"GO:0070986","GO:0070986","left/right axis specification","1/3","12/21077",0.00170713165193059,0.0178921839917738,0.00203609490660299,"Pitx2",1
"GO:0032926","GO:0032926","negative regulation of activin receptor signaling pathway","1/3","13/21077",0.00184930485891088,0.0178921839917738,0.00203609490660299,"Lefty1",1
"GO:0051573","GO:0051573","negative regulation of histone H3-K9 methylation","1/3","13/21077",0.00184930485891088,0.0178921839917738,0.00203609490660299,"Dnmt3b",1
"GO:0061308","GO:0061308","cardiac neural crest cell development involved in heart development","1/3","14/21077",0.00199146456672639,0.0178921839917738,0.00203609490660299,"Pitx2",1
"GO:0051571","GO:0051571","positive regulation of histone H3-K4 methylation","1/3","15/21077",0.00213361077601759,0.0178921839917738,0.00203609490660299,"Dnmt3b",1
"GO:0061307","GO:0061307","cardiac neural crest cell differentiation involved in heart development","1/3","15/21077",0.00213361077601759,0.0178921839917738,0.00203609490660299,"Pitx2",1
"GO:2000291","GO:2000291","regulation of myoblast proliferation","1/3","16/21077",0.00227574348742565,0.0178921839917738,0.00203609490660299,"Pitx2",1
"GO:0021854","GO:0021854","hypothalamus development","1/3","17/21077",0.00241786270159106,0.0178921839917738,0.00203609490660299,"Pitx2",1
"GO:0038092","GO:0038092","nodal signaling pathway","1/3","17/21077",0.00241786270159106,0.0178921839917738,0.00203609490660299,"Lefty1",1
"GO:0042074","GO:0042074","cell migration involved in gastrulation","1/3","17/21077",0.00241786270159106,0.0178921839917738,0.00203609490660299,"Lefty1",1
"GO:0055012","GO:0055012","ventricular cardiac muscle cell differentiation","1/3","17/21077",0.00241786270159106,0.0178921839917738,0.00203609490660299,"Pitx2",1
"GO:0060973","GO:0060973","cell migration involved in heart development","1/3","17/21077",0.00241786270159106,0.0178921839917738,0.00203609490660299,"Pitx2",1
"GO:0060841","GO:0060841","venous blood vessel development","1/3","18/21077",0.00255996841915462,0.0182151599055233,0.00207284892239241,"Pitx2",1
"GO:0048557","GO:0048557","embryonic digestive tract morphogenesis","1/3","20/21077",0.00284413936704153,0.018333469617296,0.00208631233198247,"Pitx2",1
"GO:0061323","GO:0061323","cell proliferation involved in heart morphogenesis","1/3","20/21077",0.00284413936704153,0.018333469617296,0.00208631233198247,"Pitx2",1
"GO:0006349","GO:0006349","regulation of gene expression by genetic imprinting","1/3","21/21077",0.0029862045986464,0.018333469617296,0.00208631233198247,"Dnmt3b",1
"GO:0051450","GO:0051450","myoblast proliferation","1/3","21/21077",0.0029862045986464,0.018333469617296,0.00208631233198247,"Pitx2",1
"GO:0048857","GO:0048857","neural nucleus development","1/3","22/21077",0.00312825633621283,0.018333469617296,0.00208631233198247,"Pitx2",1
"GO:0006346","GO:0006346","methylation-dependent chromatin silencing","1/3","23/21077",0.00327029458038253,0.018333469617296,0.00208631233198247,"Dnmt3b",1
"GO:0060972","GO:0060972","left/right pattern formation","1/3","23/21077",0.00327029458038253,0.018333469617296,0.00208631233198247,"Pitx2",1
"GO:0031061","GO:0031061","negative regulation of histone methylation","1/3","24/21077",0.00341231933179587,0.018567031658301,0.00211289122711818,"Dnmt3b",1
"GO:0009048","GO:0009048","dosage compensation by inactivation of X chromosome","1/3","25/21077",0.00355433059109411,0.0186865220432382,0.0021264889949631,"Dnmt3b",1
"GO:0051570","GO:0051570","regulation of histone H3-K9 methylation","1/3","26/21077",0.00369632835891776,0.0186865220432382,0.0021264889949631,"Dnmt3b",1
"GO:0003171","GO:0003171","atrioventricular valve development","1/3","27/21077",0.00383831263590839,0.0186865220432382,0.0021264889949631,"Pitx2",1
"GO:0007549","GO:0007549","dosage compensation","1/3","27/21077",0.00383831263590839,0.0186865220432382,0.0021264889949631,"Dnmt3b",1
"GO:0032925","GO:0032925","regulation of activin receptor signaling pathway","1/3","28/21077",0.00398028342270584,0.0188808316205277,0.00214860103789789,"Lefty1",1
"GO:0051569","GO:0051569","regulation of histone H3-K4 methylation","1/3","30/21077",0.00426418452828714,0.019721853443328,0.00224430764646692,"Dnmt3b",1
"GO:0048566","GO:0048566","embryonic digestive tract development","1/3","33/21077",0.00468993502623738,0.0207880838090136,0.00236564253872132,"Pitx2",1
"GO:0003209","GO:0003209","cardiac atrium morphogenesis","1/3","34/21077",0.00483182488533829,0.0207880838090136,0.00236564253872132,"Pitx2",1
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","1/3","34/21077",0.00483182488533829,0.0207880838090136,0.00236564253872132,"Pitx2",1
"GO:0051567","GO:0051567","histone H3-K9 methylation","1/3","35/21077",0.00497370125873275,0.0209121530196718,0.00237976136781472,"Dnmt3b",1
"GO:0035886","GO:0035886","vascular smooth muscle cell differentiation","1/3","36/21077",0.00511556414706194,0.0209203735304531,0.00238069684557077,"Pitx2",1
"GO:0003230","GO:0003230","cardiac atrium development","1/3","38/21077",0.00539924947108794,0.0209203735304531,0.00238069684557077,"Pitx2",1
"GO:0071514","GO:0071514","genetic imprinting","1/3","38/21077",0.00539924947108794,0.0209203735304531,0.00238069684557077,"Dnmt3b",1
"GO:0021983","GO:0021983","pituitary gland development","1/3","39/21077",0.00554107190806596,0.0209203735304531,0.00238069684557077,"Pitx2",1
"GO:0031076","GO:0031076","embryonic camera-type eye development","1/3","39/21077",0.00554107190806596,0.0209203735304531,0.00238069684557077,"Pitx2",1
