"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005160","GO:0005160","transforming growth factor beta receptor binding","3/10","54/20775",1.96649147538264e-06,0.000106190539670663,1.65599282137486e-05,"Bmp4/Smad6/Lefty1",3
"GO:0070696","GO:0070696","transmembrane receptor protein serine/threonine kinase binding","2/10","18/20775",3.17752123389971e-05,0.000857930733152922,0.000133790367743146,"Bmp4/Smad6",2
"GO:0033612","GO:0033612","receptor serine/threonine kinase binding","2/10","26/20775",6.73578458676335e-05,0.0012124412256174,0.000189074655067041,"Bmp4/Smad6",2
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","3/10","237/20775",0.000165804447098534,0.00223836003583021,0.00034906199389165,"Cdx2/Pitx2/Myc",3
"GO:0005126","GO:0005126","cytokine receptor binding","3/10","331/20775",0.000442613158962904,0.00458199472718597,0.00071454108806019,"Bmp4/Smad6/Lefty1",3
"GO:0070491","GO:0070491","repressing transcription factor binding","2/10","71/20775",0.000509110525242885,0.00458199472718597,0.00071454108806019,"Gata6/Myc",2
"GO:0033613","GO:0033613","activating transcription factor binding","2/10","80/20775",0.000645905279343435,0.00498269786922078,0.000777028907480824,"Pitx2/Myc",2
"GO:0001228","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","3/10","436/20775",0.000987032040234615,0.00666246627158365,0.00103898109498381,"Nr6a1/Pitx2/Myc",3
"GO:0001158","GO:0001158","enhancer sequence-specific DNA binding","2/10","121/20775",0.00146840040920063,0.00881040245520379,0.00137394190334562,"Gata6/Cdx2",2
"GO:0035326","GO:0035326","enhancer binding","2/10","132/20775",0.00174379672567464,0.00941650231864307,0.00146846040056812,"Gata6/Cdx2",2
"GO:0008083","GO:0008083","growth factor activity","2/10","146/20775",0.00212720560384002,0.0100665241653289,0.00156982832987586,"Bmp4/Lefty1",2
"GO:0001085","GO:0001085","RNA polymerase II transcription factor binding","2/10","153/20775",0.00233261246057049,0.0100665241653289,0.00156982832987586,"Gata6/Pitx2",2
"GO:0008201","GO:0008201","heparin binding","2/10","156/20775",0.00242342248424586,0.0100665241653289,0.00156982832987586,"Bmp4/Fgfr2",2
"GO:0005539","GO:0005539","glycosaminoglycan binding","2/10","210/20775",0.00433823038934041,0.0153195010088143,0.00238900600527318,"Bmp4/Fgfr2",2
"GO:0005125","GO:0005125","cytokine activity","2/10","218/20775",0.0046662764034286,0.0153195010088143,0.00238900600527318,"Bmp4/Lefty1",2
"GO:0070410","GO:0070410","co-SMAD binding","1/10","11/20775",0.00528336926552275,0.0153195010088143,0.00238900600527318,"Smad6",1
"GO:0070411","GO:0070411","I-SMAD binding","1/10","11/20775",0.00528336926552275,0.0153195010088143,0.00238900600527318,"Smad6",1
"GO:0070700","GO:0070700","BMP receptor binding","1/10","11/20775",0.00528336926552275,0.0153195010088143,0.00238900600527318,"Bmp4",1
"GO:0034713","GO:0034713","type I transforming growth factor beta receptor binding","1/10","12/20775",0.00576242755426015,0.0153195010088143,0.00238900600527318,"Smad6",1
"GO:0039706","GO:0039706","co-receptor binding","1/10","12/20775",0.00576242755426015,0.0153195010088143,0.00238900600527318,"Bmp4",1
"GO:1901681","GO:1901681","sulfur compound binding","2/10","253/20775",0.00623259706356168,0.0153195010088143,0.00238900600527318,"Bmp4/Fgfr2",2
"GO:0017017","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","1/10","13/20775",0.00624127818877618,0.0153195010088143,0.00238900600527318,"Dusp6",1
"GO:0033549","GO:0033549","MAP kinase phosphatase activity","1/10","15/20775",0.00719835681517011,0.0169004899138777,0.00263555398267098,"Dusp6",1
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","2/10","307/20775",0.009056914220686,0.0203780569965435,0.00317786463883719,"Smad6/Myc",2
"GO:0008327","GO:0008327","methyl-CpG binding","1/10","21/20775",0.010064617308854,0.021236042039578,0.00331166347595758,"Cdx2",1
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","2/10","327/20775",0.010224760982019,0.021236042039578,0.00331166347595758,"Smad6/Myc",2
"GO:0070412","GO:0070412","R-SMAD binding","1/10","25/20775",0.0119713178715116,0.0239426357430232,0.00373374436538374,"Smad6",1
"GO:0017134","GO:0017134","fibroblast growth factor binding","1/10","26/20775",0.0124474762725373,0.0240058470970362,0.00374360188647738,"Fgfr2",1
"GO:0001103","GO:0001103","RNA polymerase II repressing transcription factor binding","1/10","35/20775",0.0167236172904702,0.0303226577259523,0.00472867956739997,"Gata6",1
"GO:0004879","GO:0004879","nuclear receptor activity","1/10","40/20775",0.0190920437533774,0.0303226577259523,0.00472867956739997,"Nr6a1",1
"GO:0008138","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","1/10","40/20775",0.0190920437533774,0.0303226577259523,0.00472867956739997,"Dusp6",1
"GO:0031369","GO:0031369","translation initiation factor binding","1/10","40/20775",0.0190920437533774,0.0303226577259523,0.00472867956739997,"Myc",1
"GO:0042056","GO:0042056","chemoattractant activity","1/10","40/20775",0.0190920437533774,0.0303226577259523,0.00472867956739997,"Bmp4",1
"GO:0098531","GO:0098531","transcription factor activity, direct ligand regulated sequence-specific DNA binding","1/10","40/20775",0.0190920437533774,0.0303226577259523,0.00472867956739997,"Nr6a1",1
"GO:0001102","GO:0001102","RNA polymerase II activating transcription factor binding","1/10","43/20775",0.0205106339081539,0.0316449780297231,0.00493488936136033,"Pitx2",1
"GO:0048018","GO:0048018","receptor ligand activity","2/10","491/20775",0.0221235023377898,0.0326907465205702,0.00509797216695051,"Bmp4/Lefty1",2
"GO:0070888","GO:0070888","E-box binding","1/10","47/20775",0.0223992152085388,0.0326907465205702,0.00509797216695051,"Myc",1
"GO:0003707","GO:0003707","steroid hormone receptor activity","1/10","55/20775",0.0261665491173285,0.0371840434825195,0.00579868124483734,"Nr6a1",1
"GO:0004714","GO:0004714","transmembrane receptor protein tyrosine kinase activity","1/10","59/20775",0.0280453118351957,0.0388319702333478,0.00605566787264683,"Fgfr2",1
"GO:0001047","GO:0001047","core promoter binding","1/10","62/20775",0.0294522424099237,0.039760527253397,0.00620047208629973,"Myc",1
"GO:0019199","GO:0019199","transmembrane receptor protein kinase activity","1/10","76/20775",0.0359937140279437,0.0474063550611942,0.00739280390817843,"Fgfr2",1
"GO:0046332","GO:0046332","SMAD binding","1/10","86/20775",0.0406418706905488,0.0522538337449913,0.00814874600311755,"Smad6",1
"GO:0000980","GO:0000980","RNA polymerase II distal enhancer sequence-specific DNA binding","1/10","94/20775",0.0443458622570981,0.0554316326134648,0.00864430917948768,"Cdx2",1
"GO:0031490","GO:0031490","chromatin DNA binding","1/10","96/20775",0.0452698467703463,0.0554316326134648,0.00864430917948768,"Pitx2",1
"GO:0004725","GO:0004725","protein tyrosine phosphatase activity","1/10","98/20775",0.0461930271778873,0.0554316326134648,0.00864430917948768,"Dusp6",1
"GO:0051219","GO:0051219","phosphoprotein binding","1/10","104/20775",0.0489577499850344,0.0574721412867796,0.0089625171597317,"Pitx2",1
"GO:0004713","GO:0004713","protein tyrosine kinase activity","1/10","125/20775",0.0585775747505898,0.0673018943942946,0.0104954221277652,"Fgfr2",1
"GO:0019838","GO:0019838","growth factor binding","1/10","146/20775",0.0681097363927162,0.0766234534418058,0.0119490765601257,"Fgfr2",1
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","1/10","175/20775",0.0811303963943574,0.0894090082713326,0.0139429252664846,"Dusp6",1
"GO:0003714","GO:0003714","transcription corepressor activity","1/10","190/20775",0.0878007657406357,0.0948248269998865,0.0147874973878965,"Cdx2",1
"GO:0016791","GO:0016791","phosphatase activity","1/10","264/20775",0.120074487259029,0.125583544936409,0.0195841785475881,"Dusp6",1
"GO:0003729","GO:0003729","mRNA binding","1/10","266/20775",0.120932302531357,0.125583544936409,0.0195841785475881,"Myc",1
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","1/10","356/20775",0.158763784933006,0.161759328044949,0.0252256262058401,"Dusp6",1
"GO:0003712","GO:0003712","transcription coregulator activity","1/10","457/20775",0.199469155451318,0.199469155451318,0.0311063010450398,"Cdx2",1
