"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005667","GO:0005667","transcription factor complex","4/10","423/21319",2.91890542968517e-05,0.00049621392304648,0.000307253203124755,"Gata6/Nr6a1/Smad6/Pitx2",4
"GO:0005635","GO:0005635","nuclear envelope","2/10","416/21319",0.0154106289112506,0.0888799692070955,0.0550340366607402,"Gata6/Myc",2
"GO:0005719","GO:0005719","nuclear euchromatin","1/10","35/21319",0.0162999381239111,0.0888799692070955,0.0550340366607402,"Myc",1
"GO:0000791","GO:0000791","euchromatin","1/10","45/21319",0.0209129339310813,0.0888799692070955,0.0550340366607402,"Myc",1
"GO:0060076","GO:0060076","excitatory synapse","1/10","76/21319",0.0350897617935007,0.103907553911367,0.0643390426695771,"Fgfr2",1
"GO:0017053","GO:0017053","transcriptional repressor complex","1/10","83/21319",0.0382652981101728,0.103907553911367,0.0643390426695771,"Cdx2",1
"GO:0005791","GO:0005791","rough endoplasmic reticulum","1/10","93/21319",0.0427854633752688,0.103907553911367,0.0643390426695771,"Myc",1
"GO:0000794","GO:0000794","condensed nuclear chromosome","1/10","143/21319",0.0651007858537138,0.138339169939142,0.0856589287548866,"Cdx2",1
"GO:0000793","GO:0000793","condensed chromosome","1/10","195/21319",0.0878110071381579,0.165865235705409,0.102702932325331,"Cdx2",1
"GO:0031965","GO:0031965","nuclear membrane","1/10","242/21319",0.107909055635417,0.183445394580208,0.113588479616228,"Gata6",1
"GO:0005819","GO:0005819","spindle","1/10","278/21319",0.123032796044689,0.190141593887247,0.117734733057119,"Myc",1
"GO:0005938","GO:0005938","cell cortex","1/10","313/21319",0.137514798683907,0.194812631468868,0.120627016389392,"Fgfr2",1
"GO:0062023","GO:0062023","collagen-containing extracellular matrix","1/10","360/21319",0.156623432634486,0.19649272552081,0.121667322303907,"Fgfr2",1
"GO:0043235","GO:0043235","receptor complex","1/10","397/21319",0.171397418986013,0.19649272552081,0.121667322303907,"Fgfr2",1
"GO:0000790","GO:0000790","nuclear chromatin","1/10","402/21319",0.173375934283067,0.19649272552081,0.121667322303907,"Myc",1
"GO:0099568","GO:0099568","cytoplasmic region","1/10","474/21319",0.201399004510291,0.202165066957831,0.125179608023425,"Fgfr2",1
"GO:0031012","GO:0031012","extracellular matrix","1/10","476/21319",0.202165066957831,0.202165066957831,0.125179608023425,"Fgfr2",1
