"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","2/5","237/20775",0.0012669073685153,0.0367403136869438,0.0066679335185016,"Cdx2/Pitx2",2
"GO:0001228","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","2/5","436/20775",0.00421378029469365,0.0409499909156949,0.00743194027508075,"Nr6a1/Pitx2",2
"GO:0008327","GO:0008327","methyl-CpG binding","1/5","21/20775",0.00504442883480505,0.0409499909156949,0.00743194027508075,"Cdx2",1
"GO:0017134","GO:0017134","fibroblast growth factor binding","1/5","26/20775",0.00624247750582285,0.0409499909156949,0.00743194027508075,"Fgfr2",1
"GO:0004879","GO:0004879","nuclear receptor activity","1/5","40/20775",0.00959087527287539,0.0409499909156949,0.00743194027508075,"Nr6a1",1
"GO:0098531","GO:0098531","transcription factor activity, direct ligand regulated sequence-specific DNA binding","1/5","40/20775",0.00959087527287539,0.0409499909156949,0.00743194027508075,"Nr6a1",1
"GO:0001102","GO:0001102","RNA polymerase II activating transcription factor binding","1/5","43/20775",0.0103072133951599,0.0409499909156949,0.00743194027508075,"Pitx2",1
"GO:0005160","GO:0005160","transforming growth factor beta receptor binding","1/5","54/20775",0.0129302411942784,0.0409499909156949,0.00743194027508075,"Lefty1",1
"GO:0003707","GO:0003707","steroid hormone receptor activity","1/5","55/20775",0.0131684222084197,0.0409499909156949,0.00743194027508075,"Nr6a1",1
"GO:0004714","GO:0004714","transmembrane receptor protein tyrosine kinase activity","1/5","59/20775",0.0141206865226534,0.0409499909156949,0.00743194027508075,"Fgfr2",1
"GO:0019199","GO:0019199","transmembrane receptor protein kinase activity","1/5","76/20775",0.0181596121679184,0.0461777175933275,0.00838071099697415,"Fgfr2",1
"GO:0033613","GO:0033613","activating transcription factor binding","1/5","80/20775",0.0191080210731011,0.0461777175933275,0.00838071099697415,"Pitx2",1
"GO:0000980","GO:0000980","RNA polymerase II distal enhancer sequence-specific DNA binding","1/5","94/20775",0.0224216823853614,0.047423970530136,0.00860689120329147,"Cdx2",1
"GO:0031490","GO:0031490","chromatin DNA binding","1/5","96/20775",0.0228943306007553,0.047423970530136,0.00860689120329147,"Pitx2",1
"GO:0051219","GO:0051219","phosphoprotein binding","1/5","104/20775",0.0247830956548377,0.0479139849326863,0.00869582303678517,"Pitx2",1
"GO:0001158","GO:0001158","enhancer sequence-specific DNA binding","1/5","121/20775",0.0287870238412217,0.0487582239531025,0.00884904245972822,"Cdx2",1
"GO:0004713","GO:0004713","protein tyrosine kinase activity","1/5","125/20775",0.0297272105864919,0.0487582239531025,0.00884904245972822,"Fgfr2",1
"GO:0035326","GO:0035326","enhancer binding","1/5","132/20775",0.0313707852639967,0.0487582239531025,0.00884904245972822,"Cdx2",1
"GO:0008083","GO:0008083","growth factor activity","1/5","146/20775",0.0346512527770805,0.0487582239531025,0.00884904245972822,"Lefty1",1
"GO:0019838","GO:0019838","growth factor binding","1/5","146/20775",0.0346512527770805,0.0487582239531025,0.00884904245972822,"Fgfr2",1
"GO:0001085","GO:0001085","RNA polymerase II transcription factor binding","1/5","153/20775",0.0362881501431593,0.0487582239531025,0.00884904245972822,"Pitx2",1
"GO:0008201","GO:0008201","heparin binding","1/5","156/20775",0.036988997481664,0.0487582239531025,0.00884904245972822,"Fgfr2",1
"GO:0003714","GO:0003714","transcription corepressor activity","1/5","190/20775",0.0449034757476364,0.056617425942672,0.010275394907926,"Cdx2",1
"GO:0005539","GO:0005539","glycosaminoglycan binding","1/5","210/20775",0.0495346871517293,0.0596032750172905,0.0108172912917043,"Fgfr2",1
"GO:0005125","GO:0005125","cytokine activity","1/5","218/20775",0.0513821336355953,0.0596032750172905,0.0108172912917043,"Lefty1",1
"GO:1901681","GO:1901681","sulfur compound binding","1/5","253/20775",0.0594309659857222,0.0662883851379209,0.0120305599161381,"Fgfr2",1
"GO:0005126","GO:0005126","cytokine receptor binding","1/5","331/20775",0.0771718919366446,0.0828883283763961,0.0150432537888196,"Lefty1",1
"GO:0003712","GO:0003712","transcription coregulator activity","1/5","457/20775",0.105263993117476,0.1090234214431,0.0197864648717061,"Cdx2",1
"GO:0048018","GO:0048018","receptor ligand activity","1/5","491/20775",0.112725937388043,0.112725937388043,0.0204584278381204,"Lefty1",1
